"Plot_name","Quadrat_corner","Species_or_type","Count","Phenophase","Date","Notes","Plot_event_ID","Sample_number1","Sample_number2"
"CSM-001","NW","Limonium sp. - Sea lavender",4,"full leaf out",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","NW","NPV",14,"N/A",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","NW","Limonium sp. - Sea lavender",8,"seeds",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","SE","NPV",17,"N/A",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","SE","Soil",9,"N/A",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","SW","NPV",9,"N/A",2022-09-16,"N/A",1652,-9999,-9999
"CSM-001","SW","Soil",3,"N/A",2022-09-16,"N/A",1652,-9999,-9999
"CSM-003","NE","Soil",3,"N/A",2022-09-16,"N/A",1658,-9999,-9999
"CSM-003","SE","Soil",1,"N/A",2022-09-16,"N/A",1658,-9999,-9999
"CSM-004","NE","NPV",1,"N/A",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","NE","Soil",10,"N/A",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","NW","NPV",10,"N/A",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","NW","Soil",17,"N/A",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","SE","Salicornia pacifica - Pickleweed",5,"full leaf out",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","SW","Limonium sp. - Sea lavender",1,"flowers",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","SW","Limonium sp. - Sea lavender",1,"full leaf out",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","SW","Salicornia pacifica - Pickleweed",4,"full leaf out",2022-09-16,"N/A",1661,-9999,-9999
"CSM-004","SW","NPV",6,"N/A",2022-09-16,"N/A",1661,-9999,-9999
"CSM-005","NE","NPV",18,"N/A",2022-09-16,"N/A",1664,-9999,-9999
"CSM-005","NW","NPV",17,"N/A",2022-09-16,"N/A",1664,-9999,-9999
"CSM-005","NW","Soil",2,"N/A",2022-09-16,"N/A",1664,-9999,-9999
"CSM-005","SE","NPV",9,"N/A",2022-09-16,"N/A",1664,-9999,-9999
"CSM-005","SE","Water",3,"N/A",2022-09-16,"N/A",1664,-9999,-9999
"CSM-005","SW","Frankenia salina - Alkali heath",1,"full leaf out",2022-09-16,"N/A",1664,-9999,-9999
"CSM-005","SW","NPV",8,"N/A",2022-09-16,"N/A",1664,-9999,-9999
"CSM-005","SW","Soil",1,"N/A",2022-09-16,"N/A",1664,-9999,-9999
"SRA-007","NE","Soil",20,"N/A",2022-09-16,"N/A",1472,-9999,-9999
"SRA-007","NW","Soil",24,"N/A",2022-09-16,"N/A",1472,-9999,-9999
"SRA-007","SE","Soil",11,"N/A",2022-09-16,"N/A",1472,-9999,-9999
"SRA-007","SW","Lupinus bicolor - Bicolored lupine",2,"full senescence",2022-09-16,"N/A",1472,-9999,-9999
"SRA-007","SW","Soil",16,"N/A",2022-09-16,"N/A",1472,-9999,-9999
"SRA-056","NE","Soil",44,"N/A",2022-09-16,"N/A",1478,-9999,-9999
"SRA-056","NW","Soil",33,"N/A",2022-09-16,"N/A",1478,-9999,-9999
"SRA-056","SE","Soil",44,"N/A",2022-09-16,"N/A",1478,-9999,-9999
"SRA-056","SW","Soil",43,"na ",2022-09-16,"N/A",1478,-9999,-9999
"SRB-004","NE","Rafinesquia californica - California chicory",1,"early senescence",2022-09-16,"N/A",1559,-9999,-9999
"SRB-004","NE","Soil",24,"N/A",2022-09-16,"N/A",1559,-9999,-9999
"SRB-004","NW","Soil",27,"N/A",2022-09-16,"N/A",1559,-9999,-9999
"SRB-004","SE","Soil",39,"N/A",2022-09-16,"N/A",1559,-9999,-9999
"SRB-004","SW","Soil",29,"N/A",2022-09-16,"N/A",1559,-9999,-9999
"SRB-050","NE","Soil",24,"na ",2022-09-16,"sheet says SE but I think it's NE",1481,-9999,-9999
"SRB-050","NW","Soil",24,"N/A",2022-09-16,"N/A",1481,-9999,-9999
"SRB-050","SE","Soil",36,"N/A",2022-09-16,"N/A",1481,-9999,-9999
"SRB-050","SW","Soil",25,"N/A",2022-09-16,"N/A",1481,-9999,-9999
"SRB-200","NE","Soil",32,"N/A",2022-09-16,"N/A",1475,-9999,-9999
"SRB-200","NW","Lupinus bicolor - Bicolored lupine",2,"full senescence",2022-09-16,"N/A",1475,-9999,-9999
"SRB-200","NW","Soil",28,"N/A",2022-09-16,"N/A",1475,-9999,-9999
"SRB-200","SE","Lupinus bicolor - Bicolored lupine",2,"full senescence",2022-09-16,"N/A",1475,-9999,-9999
"SRB-200","SE","Soil",47,"N/A",2022-09-16,"N/A",1475,-9999,-9999
"SRB-200","SW","Soil",32,"N/A",2022-09-16,"N/A",1475,-9999,-9999
"DPB-001","NE","Soil",11,"N/A",2022-09-17,"N/A",1520,-9999,-9999
"DPB-001","NW","Soil",7,"N/A",2022-09-17,"N/A",1520,-9999,-9999
"DPB-001","SE","Soil",6,"N/A",2022-09-17,"N/A",1520,-9999,-9999
"DPB-001","SW","Soil",11,"N/A",2022-09-17,"N/A",1520,-9999,-9999
"DPB-003","NE","Soil",6,"N/A",2022-09-17,"N/A",1565,-9999,-9999
"DPB-003","NW","Soil",16,"N/A",2022-09-17,"N/A",1565,-9999,-9999
"DPB-003","SE","Soil",7,"N/A",2022-09-17,"N/A",1565,-9999,-9999
"DPB-003","SW","Soil",15,"N/A",2022-09-17,"N/A",1565,-9999,-9999
"DPB-004","NE","Deinandra increscens",7,"seeds",2022-09-17,"unknown species",1562,-9999,-9999
"DPB-004","NW","Soil",2,"N/A",2022-09-17,"N/A",1562,-9999,-9999
"DPB-004","SE","Soil",18,"N/A",2022-09-17,"N/A",1562,-9999,-9999
"DPB-004","SE","Deinandra increscens",3,"seeds",2022-09-17,"unknown species",1562,-9999,-9999
"DPB-004","SE","Deinandra increscens",3,"early senescence",2022-09-17,"unknown species",1562,-9999,-9999
"DPB-004","SW","Soil",7,"N/A",2022-09-17,"N/A",1562,-9999,-9999
"DPB-004","SW","Deinandra increscens",2,"seeds",2022-09-17,"unknown species",1562,-9999,-9999
"DPB-005","NE","Deinandra increscens",3,"full senescence",2022-09-17,"unknown species",1502,-9999,-9999
"DPB-005","NE","Soil",6,"N/A",2022-09-17,"N/A",1502,-9999,-9999
"DPB-005","NW","Deinandra increscens",1,"full senescence",2022-09-17,"unknown species",1502,-9999,-9999
"DPB-005","NW","Soil",10,"N/A",2022-09-17,"N/A",1502,-9999,-9999
"DPB-005","SE","Deinandra increscens",1,"full senescence",2022-09-17,"unknown species",1502,-9999,-9999
"DPB-005","SE","Soil",12,"N/A",2022-09-17,"N/A",1502,-9999,-9999
"DPB-005","SW","Deinandra increscens",3,"full senescence",2022-09-17,"unknown species",1502,-9999,-9999
"DPB-005","SW","Soil",11,"N/A",2022-09-17,"N/A",1502,-9999,-9999
"SRB-071","NW","Soil",2,"N/A",2022-09-18,"N/A",1670,-9999,-9999
"SRB-071","NW","Eriogonum fasciculatum - California buckwheat",5,"seeds",2022-09-18,"N/A",1670,-9999,-9999
"SRB-071","SE","Eriogonum fasciculatum - California buckwheat",10,"seeds",2022-09-18,"N/A",1670,-9999,-9999
"SRB-071","SW","Soil",4,"N/A",2022-09-18,"N/A",1670,-9999,-9999
